,university,relationships,break ups,divorce,wedding,death,family,friendship
79,False,False,False,False,False,True,True,True
80,False,False,False,True,False,False,False,False
81,False,True,False,False,False,False,False,False
82,False,False,False,True,True,True,True,False
83,True,False,False,False,False,False,False,False
84,False,True,True,False,True,False,False,False
85,False,False,False,True,False,False,False,False
86,False,False,False,False,True,False,False,False
87,True,True,False,False,True,False,False,True
88,True,False,False,False,False,False,True,True
89,False,False,True,False,False,False,False,False
90,False,False,False,True,True,False,False,False
91,False,False,False,True,True,False,True,False
92,False,True,False,False,True,True,True,False
93,True,False,False,False,False,False,True,True
94,False,True,False,False,False,False,True,False
95,False,False,False,False,False,True,False,True
96,False,True,True,False,True,True,False,False
97,False,False,True,False,False,False,True,False
98,True,False,False,False,True,False,False,True
99,False,True,True,True,False,False,True,True
100,True,False,True,False,False,True,False,False
101,False,False,False,True,True,False,False,False
102,False,True,True,True,False,True,True,True
103,False,False,True,True,True,False,False,False
104,True,False,False,True,False,False,False,True
105,False,False,False,False,False,True,False,True
106,False,False,False,False,False,False,True,True
107,False,False,False,False,True,False,True,False
108,False,False,False,False,True,False,False,True
109,False,True,True,False,True,False,False,False
110,False,False,False,False,True,True,True,True
111,True,True,True,True,False,True,False,False
112,False,True,False,False,True,False,False,False
113,False,False,False,False,True,True,True,False
114,False,True,False,False,True,False,False,False
115,True,True,False,False,False,False,False,False
116,False,False,False,True,False,False,True,True
117,False,False,False,False,True,False,False,True
118,False,False,True,False,False,False,False,False
119,True,False,True,False,False,False,False,False
120,False,False,True,False,False,False,False,False
121,False,False,False,False,True,False,True,True
122,False,False,False,False,False,True,False,False
123,False,False,False,True,False,True,True,True
124,False,False,True,True,True,False,True,False
125,False,True,False,False,False,True,False,False
126,False,True,False,True,False,True,False,False
127,False,False,False,False,True,False,True,False
128,False,True,False,True,True,False,False,False
129,False,True,False,False,True,False,True,False
130,False,False,False,False,True,False,False,False
131,False,True,False,False,False,False,False,False
132,True,True,False,False,True,False,False,False
133,False,True,False,False,False,True,True,False
134,False,False,False,False,True,True,False,False
135,True,False,False,False,False,False,False,True
136,False,False,False,False,False,True,True,False
137,False,False,False,False,False,False,True,False
138,False,False,False,True,False,False,False,False
139,True,False,False,False,True,False,False,True
140,True,False,True,False,False,False,False,False
141,False,True,False,False,True,True,False,False
142,True,False,False,False,False,True,False,True
143,False,True,False,False,True,True,False,True
144,True,False,False,False,True,False,False,True
145,False,False,True,False,True,False,False,True
146,False,False,False,True,False,False,True,True
147,False,True,True,False,True,True,False,False
148,False,False,False,False,False,True,False,False
149,True,False,False,False,False,False,True,False
150,False,True,False,False,True,False,True,False
151,False,True,False,False,True,True,True,False
152,False,False,True,False,True,False,True,False
153,True,True,False,False,True,False,False,False
154,False,False,False,False,False,True,False,True
155,False,False,False,True,True,False,True,True
156,True,True,False,False,False,False,False,False
157,False,False,False,True,True,True,False,False
158,False,True,False,False,False,False,False,False
159,False,False,False,False,False,True,False,False
160,True,True,False,False,True,False,True,False
161,False,False,True,False,True,False,False,False
162,False,False,False,False,True,True,True,False
163,False,False,True,False,True,False,False,False
164,False,True,False,False,True,True,False,False
165,False,False,False,False,True,False,True,False
166,False,False,False,False,False,False,False,False
167,True,False,True,False,True,False,False,False
168,False,False,False,False,False,True,True,True
169,False,True,False,True,True,True,True,True
170,False,False,True,False,True,False,False,False
171,False,False,True,False,True,False,False,False
172,True,False,True,True,True,False,True,True
173,False,False,False,True,True,True,False,False
174,True,False,False,False,False,True,True,False
175,False,True,False,False,True,True,False,True
176,False,True,True,False,False,False,True,True
177,True,False,False,False,False,False,True,False
178,False,False,True,False,False,True,True,False
179,False,True,False,False,True,False,True,True
180,True,True,False,False,False,False,False,True
181,True,True,False,False,True,True,True,False
182,False,False,False,True,False,False,False,True
183,False,False,False,True,True,False,False,True
184,False,False,False,False,True,False,False,False
185,False,False,True,False,False,False,False,False
186,False,False,True,False,True,True,False,True
187,True,False,False,True,False,False,False,False
188,False,True,True,False,False,False,False,False
189,False,False,True,False,True,True,False,False
190,False,False,False,False,False,False,True,False
191,False,False,False,False,False,True,False,False
192,False,True,False,True,True,False,True,True
193,False,False,False,False,True,True,False,True
194,False,False,True,False,True,False,False,False
195,True,False,False,True,False,False,False,False
196,False,True,False,False,True,False,False,False
197,True,False,True,True,False,False,True,True
198,False,False,True,False,True,False,False,False
199,False,False,True,False,True,False,True,False
200,False,False,False,True,True,False,False,True
201,False,True,False,False,False,True,True,False
202,False,True,False,True,False,False,True,False
203,False,False,True,False,False,False,False,False
204,False,False,False,False,False,False,False,False
205,False,True,False,False,False,True,False,False
206,False,False,False,False,True,True,False,False
207,False,False,True,False,False,True,False,False
208,False,False,False,False,False,True,False,False
209,False,True,False,False,False,False,False,False
210,False,False,False,False,True,False,False,False
211,True,False,False,False,True,False,False,True
212,False,False,False,False,False,False,False,False
213,True,True,False,False,True,False,False,True
214,True,False,False,False,True,False,False,False
215,False,False,False,False,True,False,False,False
216,False,False,False,True,True,True,False,False
217,True,False,False,False,False,False,True,True
218,False,True,False,False,False,False,True,True
219,True,False,True,False,True,True,False,True
220,False,False,False,True,True,True,True,True
221,False,False,False,True,False,True,False,False
222,False,True,False,False,True,False,True,False
223,False,False,True,False,False,True,True,True
224,False,False,False,False,True,False,False,False
225,False,False,False,False,True,False,False,False
226,False,True,False,False,True,False,False,False
227,True,False,False,True,True,True,False,False
228,False,False,False,True,True,False,False,False
229,False,False,False,True,True,False,True,True
230,False,False,False,True,False,False,False,False
231,False,True,False,True,True,False,False,False
232,False,False,False,True,True,False,False,False
233,True,False,False,False,False,False,True,True
234,False,False,False,True,True,False,True,False
235,False,False,False,False,True,False,False,False
236,True,False,False,False,True,False,False,False
237,True,False,True,False,True,True,False,False
238,False,False,True,False,True,False,False,False
239,False,False,False,True,True,True,True,True
240,False,True,False,False,True,False,False,False
241,True,False,False,False,True,False,False,False
242,False,False,False,False,True,False,True,False
243,True,True,False,False,False,False,True,False
244,False,False,False,False,True,False,False,False
245,False,False,True,False,True,False,False,True
246,False,False,False,False,True,False,True,False
247,False,True,False,True,False,True,True,True
248,False,True,False,True,True,False,False,True
249,True,True,False,False,False,False,False,True
250,True,False,False,False,True,False,True,False
251,False,True,False,True,False,False,False,True
252,False,True,False,False,True,False,False,False
253,False,False,True,False,True,False,False,False
254,False,False,False,False,True,False,False,True
255,False,False,True,False,True,True,True,False
256,False,False,False,False,True,False,False,False
257,False,False,True,False,True,False,True,True
258,False,False,False,False,False,True,False,False
259,False,False,False,True,False,True,True,False
260,False,False,False,False,True,True,True,True
261,False,True,True,False,False,False,False,True
262,True,True,False,True,False,False,False,False
263,False,False,False,True,True,False,False,False
264,False,False,True,False,True,False,False,False
265,False,True,True,True,True,True,True,False
266,False,False,False,False,True,False,True,False
267,True,False,False,True,True,False,False,False
268,False,False,True,False,True,False,False,False
269,False,False,False,True,True,False,False,False
270,False,False,False,True,False,True,False,False
271,False,True,False,True,True,False,False,False
272,False,True,True,True,False,False,False,False
273,True,False,False,True,False,True,False,True
274,False,True,False,True,True,False,False,False
275,True,False,False,True,False,False,True,False
276,True,False,False,False,True,False,True,False
277,True,False,False,False,True,False,False,True
278,False,False,False,False,False,False,False,True
279,False,False,False,False,False,False,True,False
280,False,False,False,False,True,True,True,False
281,False,False,True,False,True,False,False,False
282,True,False,True,False,False,False,False,False
283,False,False,False,False,False,False,False,True
284,False,False,False,False,True,False,False,False
285,False,False,False,True,True,False,False,True
286,False,False,False,False,True,False,False,False
287,False,False,False,True,True,False,False,False
288,False,False,False,False,True,True,True,False
289,False,False,True,True,False,True,False,False
290,False,False,True,False,True,True,False,False
291,True,False,True,True,True,False,False,False
292,False,True,False,False,True,True,True,False
293,True,False,False,False,False,True,False,True
294,False,False,False,False,True,False,True,False
295,False,False,True,False,False,False,False,False
296,False,False,False,True,True,False,False,False
297,False,False,True,False,True,False,True,False
298,False,False,False,False,True,False,False,True
299,False,True,False,True,True,False,True,True
300,False,False,False,True,True,False,False,False
301,False,False,False,False,True,False,True,False
302,True,False,True,False,True,False,True,False
303,False,False,False,False,True,True,True,False
304,False,False,False,False,True,False,False,False
305,False,True,True,True,False,False,False,False
306,False,False,False,True,False,False,False,False
307,False,False,True,False,True,False,True,False
308,False,True,True,False,True,False,False,False
309,False,True,True,False,True,False,False,False
310,False,False,False,False,True,False,False,True
311,True,False,False,False,True,True,False,False
312,True,False,False,False,True,False,False,False
313,False,True,False,False,False,False,False,True
314,True,True,False,False,True,False,True,False
315,False,False,False,True,False,False,True,False
316,True,False,False,False,True,True,True,False
317,False,False,False,False,False,False,False,False
318,False,True,False,False,True,False,False,True
319,False,False,False,True,False,False,False,False
320,False,False,False,False,False,False,False,True
321,False,False,True,False,True,False,False,False
322,True,False,False,False,True,False,False,False
323,True,False,False,False,True,True,True,False
324,False,False,False,False,False,False,False,False
325,False,True,False,False,True,False,False,False
326,False,False,False,False,True,False,False,False
327,False,True,False,False,False,False,False,False
328,False,False,False,True,False,False,False,False
329,False,True,False,True,True,False,False,True
330,False,False,False,False,True,False,False,False
331,True,False,False,False,True,False,False,False
332,True,False,False,True,True,False,True,False
333,False,False,True,True,True,False,False,False
334,True,True,False,False,True,False,True,False
335,False,False,True,False,True,False,True,False
336,False,False,False,True,False,True,False,True
337,False,False,False,False,True,False,False,False
338,False,False,False,False,True,True,False,False
339,False,False,False,True,True,True,False,False
340,True,False,False,True,True,True,False,True
341,False,False,False,False,False,False,False,False
342,False,False,True,False,True,False,False,False
343,True,False,False,False,True,False,False,False
344,False,False,False,False,False,False,False,True
345,False,True,False,False,False,False,True,False
346,True,False,False,False,True,False,True,True
347,False,True,False,False,False,False,True,True
348,False,False,False,False,False,False,True,False
349,False,True,False,True,False,False,False,False
350,False,True,True,False,False,False,False,False
351,False,True,False,False,True,False,True,False
352,False,False,False,True,False,False,False,True
353,False,False,True,True,True,True,False,False
354,False,False,False,True,True,False,False,False
355,False,False,False,False,False,False,False,False
356,False,False,False,False,True,False,False,False
357,False,True,True,False,True,False,False,False
358,True,False,False,False,True,True,False,False
359,False,True,False,False,False,False,True,False
360,True,False,True,True,False,False,False,True
361,True,False,False,False,True,True,False,False
362,False,False,False,False,True,True,False,False
363,False,False,True,False,True,False,False,True
364,False,False,True,False,True,False,False,False
365,False,False,False,True,False,False,False,False
366,False,False,False,True,True,False,False,False
367,False,True,False,True,True,False,False,False
368,False,False,False,False,True,True,False,False
369,True,True,False,False,True,False,True,False
370,True,False,True,False,True,True,True,False
371,False,False,True,True,True,False,False,False
372,False,False,True,False,False,False,False,True
373,False,False,False,True,True,False,True,False
374,False,False,True,False,True,True,True,False
375,False,False,True,False,True,False,False,False
376,True,False,True,True,True,True,True,False
377,True,True,False,False,True,False,True,True
378,False,False,False,False,True,False,False,False
379,False,False,True,False,False,True,True,True
380,True,False,False,False,True,False,False,False
381,False,False,False,False,True,True,False,False
382,False,False,False,False,True,True,True,False
383,False,True,False,False,True,False,False,False
384,False,False,True,False,True,False,False,False
385,False,False,False,True,True,False,False,False
386,False,False,False,False,True,False,False,False
387,True,False,True,False,True,True,False,False
388,False,False,False,True,False,False,True,True
389,False,True,True,True,True,False,False,False
390,False,False,True,False,False,False,False,True
391,False,True,False,False,True,False,False,False
392,False,False,False,False,True,False,False,False
393,False,True,True,False,True,False,True,False
394,True,False,False,False,True,True,True,True
395,True,False,False,False,False,True,True,True
396,False,False,False,False,True,False,False,False
397,True,True,False,False,True,False,True,False
398,False,True,True,True,True,False,False,True
399,False,False,False,True,True,False,True,True
400,True,False,False,False,False,False,False,False
401,False,False,False,False,True,True,True,False
402,False,True,False,False,False,False,True,True
403,False,True,False,False,False,False,False,True
404,False,False,True,True,False,False,True,True
405,False,False,False,True,False,True,True,True
406,False,False,True,False,True,False,False,True
407,False,False,True,False,False,False,False,False
408,False,True,False,True,True,True,False,False
409,False,False,False,False,True,False,False,True
410,True,False,False,False,True,False,True,True
411,True,False,False,False,True,False,True,False
412,False,False,False,False,False,True,False,False
413,False,False,True,False,True,False,False,False
414,False,False,True,False,False,True,False,False
415,True,False,False,False,False,False,True,False
416,False,True,True,False,False,False,True,False
417,False,True,False,False,False,True,False,True
418,False,False,False,True,True,True,False,False
419,False,False,False,False,True,False,False,False
420,True,False,True,False,False,False,True,True
421,False,True,False,False,False,False,False,False
422,False,False,False,False,True,False,True,False
423,True,True,True,False,True,True,True,False
424,False,False,False,False,True,True,False,False
425,True,False,False,False,True,False,False,False
426,True,False,False,False,True,False,True,True
427,False,False,True,True,True,True,True,True
428,True,False,False,False,False,False,False,False
429,False,False,False,False,True,False,False,False
430,False,False,False,True,True,True,True,True
431,False,False,False,False,True,False,False,False
432,False,False,True,False,True,False,False,False
433,False,False,True,False,False,False,True,True
434,False,False,True,False,True,True,True,False
435,False,False,False,False,False,True,False,True
436,False,True,False,False,True,False,False,False
437,False,False,False,False,False,False,False,False
438,False,False,False,True,False,False,True,True
439,False,False,False,False,True,True,False,False
440,False,False,False,False,True,True,False,False
441,False,True,False,False,True,False,False,True
442,False,False,False,True,True,True,False,False
443,False,False,False,False,True,False,False,False
444,False,False,False,False,True,False,False,True
445,False,True,False,True,True,False,False,False
446,False,False,True,False,True,False,False,False
447,True,False,False,False,False,False,False,False
448,False,False,False,True,True,True,False,False
449,True,False,True,False,True,False,False,False
450,False,False,True,False,False,False,True,True
451,False,False,True,False,False,False,False,False
452,False,False,False,False,True,False,False,False
453,False,False,True,False,False,False,True,True
454,False,True,False,False,True,False,False,False
455,False,True,False,False,True,False,True,True
456,False,True,False,False,False,False,True,False
457,False,True,False,True,True,False,True,False
458,True,False,False,True,False,False,False,False
459,False,False,False,True,True,False,True,True
460,False,False,True,False,True,False,False,True
461,False,False,True,True,False,True,False,False
462,False,False,False,False,True,False,False,False
463,False,False,False,True,False,True,False,False
464,False,False,False,False,False,False,False,False
465,False,True,False,False,False,False,True,True
466,True,False,True,True,True,True,False,True
467,False,False,False,False,False,True,False,False
468,False,True,False,False,False,False,False,False
469,False,False,True,False,True,False,False,False
470,False,True,False,True,False,False,False,False
471,False,False,False,False,False,False,False,False
472,False,False,True,False,True,False,False,False
473,False,False,True,False,False,False,False,True
474,False,False,False,False,True,False,True,True
475,True,False,False,False,True,False,False,True
476,True,False,False,False,True,False,False,False
477,False,True,False,False,True,False,False,False
478,True,False,False,False,True,False,False,False
479,False,False,False,True,True,False,True,True
480,False,True,True,False,True,False,True,True
481,False,False,False,True,True,False,False,False
482,False,True,False,False,False,True,False,False
483,False,True,False,False,True,True,True,True
484,False,False,False,False,True,False,True,True
485,False,False,False,True,True,False,False,False
486,False,False,True,False,True,False,False,True
487,False,False,True,False,True,False,True,False
488,False,True,False,False,False,False,True,True
489,False,True,True,False,False,False,True,True
490,False,False,True,False,True,False,False,False
491,False,False,False,False,True,False,False,True
492,False,False,False,True,True,False,True,False
493,True,False,False,False,False,False,False,False
494,False,False,False,False,False,False,False,True
495,False,False,False,False,True,False,False,False
496,False,False,True,False,True,False,True,False
497,False,True,False,False,True,False,False,False
498,False,False,False,False,False,True,True,False
499,False,False,False,False,True,False,True,False
500,True,False,False,False,True,True,False,False
501,False,False,False,False,False,False,False,False
502,False,True,False,True,True,False,True,False
503,False,False,False,False,True,False,False,False
504,True,False,False,False,True,True,True,True
505,False,False,False,False,True,True,False,False
506,False,False,False,False,False,True,False,False
507,False,False,False,False,False,False,True,False
508,True,False,True,False,True,False,True,True
509,False,False,False,False,True,True,False,False
510,False,False,False,False,True,False,False,False
511,False,False,False,False,False,False,False,False
512,True,False,False,True,True,False,False,True
513,False,True,False,True,False,False,False,False
514,False,False,False,False,True,True,False,False
515,False,False,False,False,False,False,False,False
516,False,False,False,True,True,False,True,False
517,False,True,False,True,False,False,True,False
518,False,False,False,True,False,False,True,False
519,True,True,False,False,False,True,True,True
520,True,False,True,True,False,True,False,True
521,False,False,False,False,False,False,False,False
522,False,True,False,False,False,True,True,True
523,False,False,False,True,True,False,False,True
524,False,True,False,False,True,True,False,True
525,True,False,False,False,True,False,False,False
526,False,False,False,False,True,False,True,False
527,False,True,False,False,True,False,False,False
528,False,False,False,False,True,True,False,False
529,False,False,False,False,True,False,False,True
530,False,True,False,False,True,False,False,False
531,False,True,True,False,True,True,True,False
532,False,False,False,False,True,True,False,False
533,False,True,False,True,False,False,True,False
534,True,False,False,False,True,False,False,True
535,False,True,False,True,False,False,False,False
536,True,False,True,False,False,False,False,False
537,True,True,False,False,True,False,False,True
538,False,False,False,False,True,False,False,True
539,True,True,False,False,True,False,False,False
540,False,True,False,False,False,False,False,True
541,False,False,False,True,True,False,False,True
542,False,False,True,False,False,False,False,False
543,True,False,False,True,False,False,False,False
544,False,False,False,False,True,True,True,True
545,True,False,False,False,False,True,True,False
546,True,False,False,False,True,False,False,False
547,True,False,False,False,False,True,False,False
548,False,False,False,False,True,True,False,False
549,False,False,False,False,True,True,False,False
550,False,False,False,True,True,False,True,False
551,False,False,False,True,True,False,False,True
552,False,False,True,False,True,False,False,False
553,True,False,False,False,True,False,False,True
554,False,False,False,False,True,True,False,True
555,False,False,True,False,False,False,False,False
556,False,False,False,False,True,True,False,False
557,False,False,False,True,False,False,True,False
558,False,True,True,False,True,False,True,False
559,False,False,False,True,True,True,True,False
560,True,True,False,False,False,False,False,False
561,False,False,False,True,False,False,False,False
562,True,False,True,False,True,False,False,False
563,False,False,True,False,True,True,False,False
564,False,False,False,True,True,False,False,False
565,False,False,False,True,False,True,False,False
566,True,False,False,False,False,False,False,False
567,False,True,False,False,True,True,False,False
568,True,False,False,False,False,False,True,False
569,False,False,True,False,False,False,True,False
570,False,False,False,False,False,True,False,False
571,False,True,False,False,True,False,False,True
572,False,False,False,False,True,False,True,True
573,True,False,False,False,True,False,False,False
574,True,False,True,True,True,False,True,False
575,False,False,False,False,True,False,False,False
576,True,True,False,True,False,False,True,False
577,False,True,True,False,False,False,True,False
578,True,False,True,False,True,False,False,False
579,False,True,False,True,True,True,False,False
580,False,True,False,False,True,False,True,False
581,False,False,False,True,True,False,False,True
582,False,False,False,True,False,False,False,False
583,False,True,False,True,True,True,True,True
584,False,False,False,True,True,False,False,True
585,True,False,False,False,True,False,False,False
586,False,False,True,False,False,False,False,False
587,False,True,True,True,True,True,False,False
588,False,False,False,False,False,False,False,False
589,False,True,False,False,True,True,False,True
590,True,False,True,False,True,True,True,True
591,False,True,True,False,True,False,True,True
592,False,True,True,False,True,False,True,True
593,True,False,False,False,False,False,True,True
594,True,False,False,False,True,False,False,False
595,False,True,True,False,True,False,False,False
596,False,False,False,False,False,False,False,True
597,False,False,False,False,True,True,False,True
598,False,False,False,False,True,True,False,False
599,False,False,False,True,False,False,False,True
600,False,True,False,False,True,False,True,True
601,False,True,True,False,True,False,False,False
602,False,False,False,True,True,False,False,False
603,True,True,True,False,True,False,False,False
604,False,True,False,False,True,False,False,False
605,True,False,False,False,True,False,True,False
606,True,True,False,False,True,False,False,False
607,True,True,True,True,True,False,False,True
608,False,False,False,False,True,False,False,False
609,False,False,False,False,True,True,True,False
610,False,True,False,False,False,False,False,False
611,False,False,False,False,True,False,False,False
612,False,False,False,False,True,False,False,False
613,False,False,False,False,True,False,False,False
614,False,True,False,False,False,False,False,False
615,False,False,True,True,True,False,True,True
616,False,False,False,False,True,True,True,True
617,False,False,True,False,True,False,True,False
618,False,False,False,True,True,False,False,False
619,True,True,True,True,False,False,True,False
620,False,False,False,True,True,False,False,False
621,False,True,False,False,False,True,False,False
622,True,False,False,False,False,True,True,True
623,False,False,False,False,True,True,True,False
624,False,False,False,True,True,False,False,False
625,False,True,False,True,True,False,True,True
626,False,False,False,True,True,False,False,False
627,True,False,False,False,True,True,False,False
628,False,False,False,False,True,False,True,False
629,False,False,False,True,True,True,False,False
630,False,True,False,False,True,False,False,True
631,False,True,False,False,False,False,True,False
632,True,False,False,False,False,False,True,True
633,False,False,False,False,True,True,True,True
634,True,False,False,False,False,False,True,False
635,True,True,False,False,False,False,False,False
636,True,False,False,False,True,False,False,False
637,False,False,False,True,True,False,True,True
638,True,False,False,False,False,False,False,False
639,False,False,True,True,True,False,True,False
640,True,True,False,False,True,False,True,False
641,False,False,True,False,True,False,False,False
642,False,True,False,False,True,False,False,True
643,True,True,True,False,False,False,True,False
644,True,False,False,False,True,False,False,False
645,False,True,True,False,False,False,False,True
646,False,False,False,False,True,True,False,False
647,False,True,True,True,False,False,False,False
648,False,False,False,False,True,False,False,False
649,False,False,True,False,True,False,False,False
650,False,False,False,False,True,True,False,True
651,False,False,False,False,False,False,False,True
652,False,True,True,False,True,False,True,False
653,False,False,True,False,False,False,True,True
654,False,False,False,False,False,False,False,True
655,True,False,False,False,True,True,True,False
656,False,True,False,False,False,False,False,False
657,False,True,False,False,False,False,False,False
658,False,False,False,False,True,False,False,True
659,False,False,False,False,False,False,True,False
660,False,True,False,True,False,True,False,False
661,False,True,False,False,False,False,True,True
662,False,False,False,False,False,True,False,False
663,False,True,False,False,False,False,True,False
664,True,True,False,False,True,False,False,False
665,True,False,False,False,True,False,False,True
666,False,False,False,True,False,False,False,False
667,False,False,False,True,False,True,False,False
668,False,False,False,True,False,False,False,False
669,False,True,False,False,False,False,False,False
670,False,False,False,True,True,False,True,True
671,True,False,False,False,True,False,True,True
672,False,False,True,False,False,False,True,False
673,True,False,False,False,True,False,True,True
674,False,False,False,False,False,False,True,True
675,False,True,False,True,True,True,True,False
676,False,False,True,False,True,False,False,False
677,False,True,True,False,False,False,True,True
678,True,False,False,False,True,False,False,False
679,True,False,True,False,True,True,True,True
680,False,False,False,False,True,True,False,False
681,True,False,False,False,False,False,False,False
682,False,False,False,True,False,False,False,False
683,False,False,False,False,True,False,False,False
684,True,True,False,False,False,False,False,False
685,False,False,False,False,False,False,False,False
686,True,False,False,False,True,False,True,False
687,False,False,False,False,True,True,False,False
688,False,False,False,False,False,False,False,False
689,False,True,False,False,True,False,False,False
690,False,False,False,False,True,False,False,False
691,False,False,False,False,False,True,False,False
692,False,False,False,True,True,True,True,True
693,False,False,False,False,True,False,False,False
694,False,False,False,False,True,True,False,True
695,False,False,False,True,True,False,True,False
696,True,True,False,False,True,True,True,True
697,False,True,False,False,False,True,False,False
698,False,False,False,False,True,False,False,False
699,True,False,False,False,True,False,False,False
700,True,False,False,False,True,False,False,False
701,False,False,False,True,False,False,True,False
702,False,False,False,False,False,True,False,False
703,False,True,False,False,False,False,False,False
704,False,True,True,False,True,True,False,True
705,False,False,False,False,True,True,False,False
706,True,False,False,False,False,False,True,False
707,False,False,False,True,True,False,False,False
708,False,False,False,False,True,True,False,False
709,True,True,False,False,False,False,False,False
710,False,False,True,True,True,False,False,False
711,True,False,False,False,False,True,False,False
712,False,False,True,False,True,False,False,False
713,False,True,False,False,False,False,False,True
714,False,False,False,False,True,False,False,False
715,False,False,False,True,False,False,False,True
716,False,False,False,False,True,False,False,True
717,True,False,False,True,True,False,False,False
718,False,True,False,False,True,False,False,False
719,False,True,False,False,True,False,False,False
720,True,True,False,True,False,False,False,True
721,False,False,False,True,True,False,False,True
722,False,True,False,False,True,False,True,False
723,False,False,False,False,True,False,True,False
724,False,False,True,False,False,False,True,True
725,False,False,False,False,False,False,True,True
726,True,False,False,False,False,False,False,True
727,True,False,False,False,False,False,True,True
728,False,False,False,False,True,True,False,False
729,False,True,False,False,False,False,False,True
730,False,False,False,False,True,False,False,False
731,False,True,False,False,True,False,False,False
732,False,False,False,False,True,False,True,True
733,False,True,True,False,False,False,True,False
734,False,False,False,True,False,True,False,False
735,False,False,False,False,False,False,True,False
736,False,False,False,False,True,False,False,False
737,False,True,False,True,True,False,False,True
738,False,False,False,True,True,True,False,False
739,True,False,False,False,False,False,False,False
740,True,False,False,False,True,False,False,False
741,False,False,False,True,False,False,False,False
742,False,False,False,False,False,True,False,False
743,False,False,True,False,True,False,False,False
744,True,False,False,False,True,False,False,False
745,True,False,False,False,True,False,False,False
746,False,True,True,False,True,False,True,False
747,False,False,True,True,True,False,False,True
748,False,False,False,True,False,False,False,False
749,False,False,False,False,True,False,True,False
750,False,False,False,False,True,False,False,True
751,False,False,True,False,False,True,True,True
752,False,False,False,False,True,True,False,False
753,False,False,False,False,True,False,False,False
754,True,False,False,False,True,False,False,True
755,False,False,True,False,True,False,True,True
756,False,False,False,False,True,False,False,False
757,False,False,False,False,True,True,False,False
758,False,False,True,False,False,False,False,False
759,False,True,False,False,False,False,False,False
760,False,False,False,False,True,False,False,False
761,True,False,True,False,True,False,False,False
762,False,False,False,False,False,False,True,True
763,False,False,False,False,True,False,True,True
764,False,False,False,True,True,False,False,False
765,False,False,False,True,False,False,False,False
766,False,False,False,False,False,True,False,True
767,False,False,False,False,True,False,False,False
768,False,False,False,False,False,False,False,False
769,False,False,True,False,True,False,False,False
770,False,True,False,False,True,False,False,True
771,False,False,True,False,True,False,False,False
772,True,False,False,False,False,False,False,False
773,False,True,True,False,False,False,True,False
